:START_ID,:END_ID,:TYPE,properties:JSON
1884,2451,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1311,1884,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1829,1311,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2089,1829,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2442,2089,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2429,2442,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2454,2429,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2457,2454,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1845,2457,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1874,1845,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2445,1874,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2439,2445,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2634,2439,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2617,2634,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2582,1535,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2826,2582,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2646,2826,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2738,2646,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2060,2738,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2576,2060,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2183,2576,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2781,2183,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2700,2781,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2618,2700,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2632,2618,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2665,2632,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2565,2665,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
1511,2565,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2568,1511,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
2146,2568,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
1499,2146,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""34654"", ""fw_no"": ""6"", ""fw_typ"": ""1"", ""fw_lang"": ""NEUB - ALBP für Einfahrt""}"
1874,2445,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
1845,1874,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2457,1845,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2454,2457,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2429,2454,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2442,2429,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2089,2442,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
1829,2089,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
1311,1829,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
1884,1311,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2451,1884,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2468,2451,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2465,2468,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2472,2465,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2456,2472,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
1501,2456,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2634,2617,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2439,2634,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2445,2439,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""35607"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - WAIH""}"
2146,1499,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""1"", ""kurs"": ""2"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""28065"", ""fw_no"": ""3"", ""fw_typ"": ""1"", ""fw_lang"": ""MORG - NEUB""}"
2568,2146,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""1"", ""kurs"": ""2"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""28065"", ""fw_no"": ""3"", ""fw_typ"": ""1"", ""fw_lang"": ""MORG - NEUB""}"
1511,2568,CONNECTED_BY,"{""linie"": ""66"", ""richtung"": ""1"", ""kurs"": ""2"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""28065"", ""fw_no"": ""3"", ""fw_typ"": ""1"", ""fw_lang"": ""MORG - NEUB""}"
2634,2439,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
2617,2634,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
1501,2301,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""28018"", ""fw_no"": ""20"", ""fw_typ"": ""3"", ""fw_lang"": ""SCHW - GAR9""}"
2457,2454,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
1845,2457,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
1874,1845,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
2445,1874,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
2439,2445,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""28035"", ""fw_no"": ""7"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - GLAU""}"
1884,1311,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2451,1884,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2468,2451,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2465,2468,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2472,2465,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2456,2472,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
1501,2456,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""6"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""35608"", ""fw_no"": ""10"", ""fw_typ"": ""1"", ""fw_lang"": ""SCHW - SOER""}"
2454,2301,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""2"", ""kurs"": ""3"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""28041"", ""fw_no"": ""16"", ""fw_typ"": ""3"", ""fw_lang"": ""GLAU - GAR9""}"
1829,1311,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2089,1829,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2442,2089,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2422,1501,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
1846,2422,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2435,1846,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2465,2435,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2468,2465,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
2451,2468,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
1884,2451,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
1311,1884,CONNECTED_BY,"{""linie"": ""61"", ""richtung"": ""1"", ""kurs"": ""5"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""34256"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""MUEH - SCHW""}"
1311,2301,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""6"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""28036"", ""fw_no"": ""9"", ""fw_typ"": ""3"", ""fw_lang"": ""SOER - GAR9  von SCHW""}"
2422,1501,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""20"", ""seq_nach"": ""21"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1846,2422,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2435,1846,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2465,2435,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2468,2465,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2451,2468,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1884,2451,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1311,1884,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
1829,1311,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2089,1829,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2442,2089,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2429,2442,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
2454,2429,CONNECTED_BY,"{""linie"": ""62"", ""richtung"": ""1"", ""kurs"": ""3"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""34259"", ""fw_no"": ""1"", ""fw_typ"": ""1"", ""fw_lang"": ""WAIH - SCHW""}"
